Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1RSCT,2016.09,3300.73,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2016.12,3415.864,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2017.03,3365.431,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2017.06,3347.186,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2017.09,3462.294,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2017.12,3498.481,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2018.03,3472.096,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2018.06,3566.857,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2018.09,3719.918,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2018.12,3738.749,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2019.03,3694.418,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2019.06,3773.885,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2019.09,3949.079,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2019.12,3855.726,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2020.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2022.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2022.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2022.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2022.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2023.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2023.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF2AA2CA,2016.06,726.611,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2016.09,679.087,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2016.12,711.031,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2017.03,703.814,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2017.06,816.845,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2017.09,828.607,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2017.12,829.187,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2018.03,954.802,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2018.06,1058.967,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2018.09,1087.09,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2018.12,1118.309,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2019.03,1007.684,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2019.06,1139.96,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2019.09,1076.938,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2019.12,1036.821,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.03,821.351,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.06,872.442,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.09,1113.127,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.12,1126.702,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2021.03,1038.363,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2021.06,1333.336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2021.09,1341.71,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2021.12,1238.377,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2022.03,1010.208,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2022.06,1325.837,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2022.09,1367.932,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2022.12,1246.532,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2023.03,952.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2023.06,1147.36,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA3CA,2016.06,763.095,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2016.09,760.118,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2016.12,874.383,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2017.03,845.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2017.06,823.961,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2017.09,904.947,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2017.12,1131.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2018.03,986.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2018.06,986.024,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2018.09,980.53,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2018.12,1099.343,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2019.03,1063.559,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2019.06,1036.563,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2019.09,1023.559,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2019.12,1180.536,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2020.03,987.553,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2020.06,906.278,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2020.09,1106.622,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2020.12,1315.407,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2021.03,1224.482,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2021.06,1279.985,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2021.09,1255.243,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2021.12,1451.346,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2022.03,1352.903,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2022.06,1334.667,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2022.09,1258.364,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2022.12,1451.054,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2023.03,1407.607,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AA3CA,2023.06,1286.701,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF2AACA,2016.06,1489.706,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2016.09,1439.205,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2016.12,1585.414,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2017.03,1548.863,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2017.06,1640.806,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2017.09,1733.554,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2017.12,1960.262,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2018.03,1941.681,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2018.06,2044.991,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2018.09,2067.62,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2018.12,2217.652,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2019.03,2071.243,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2019.06,2176.523,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2019.09,2100.497,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2019.12,2217.357,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2020.03,1808.904,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2020.06,1778.72,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2020.09,2219.749,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2020.12,2442.109,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2021.03,2262.845,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2021.06,2613.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2021.09,2596.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2021.12,2689.723,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2022.03,2363.111,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2022.06,2660.505,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2022.09,2626.297,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2022.12,2697.586,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2023.03,2359.767,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2AACA,2023.06,2434.061,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Purchases and operating expenditure,"Agriculture, Forestry and Fishing",Current,Unadjusted,
BDCQ.SF2BB1CA,2016.06,630.108,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2016.09,652.731,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2016.12,657.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2017.03,627.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2017.06,688.486,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2017.09,701.891,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2017.12,711.771,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2018.03,727.368,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2018.06,660.285,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2018.09,759.113,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2018.12,735.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2019.03,634.877,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2019.06,722.601,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2019.09,673.464,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2019.12,710.992,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2020.03,621.335,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
BDCQ.SF2BB1CA,2020.06,577.13,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Mining,Current prices,Unadjusted,
